"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
859690,"05570","W0626","Koski (5570)",2-8-2009 12:00:13,2-8-2009 13:00:13,14.89,61.44,453.95,6814545.76,1451622.41,422.04,2.00,"3D",6,"Yes",3.40,0.20,27.00,2,"F"
859691,"05570","W0626","Koski (5570)",2-8-2009 12:30:22,2-8-2009 13:30:22,14.89,61.44,451.19,6814594.03,1451674.21,419.28,2.40,"3D",5,"Yes",3.40,0.30,29.00,2,"F"
859692,"05570","W0626","Koski (5570)",2-8-2009 13:00:54,2-8-2009 14:00:54,14.90,61.44,451.02,6814638.18,1451832.63,419.12,8.20,"3D",5,"Yes",3.38,0.18,28.00,2,"F"
859693,"05570","W0626","Koski (5570)",2-8-2009 13:30:20,2-8-2009 14:30:20,14.90,61.44,416.70,6814623.76,1451837.58,384.80,5.00,"3D",5,"Yes",3.40,0.12,24.00,2,"F"
859694,"05570","W0626","Koski (5570)",2-8-2009 14:00:25,2-8-2009 15:00:25,14.90,61.44,437.46,6814623.10,1451849.30,405.56,2.60,"3D",5,"Yes",3.40,0.10,23.00,2,"F"
859695,"05570","W0626","Koski (5570)",2-8-2009 14:31:12,2-8-2009 15:31:12,14.90,61.44,416.93,6814695.03,1451948.69,385.03,1.80,"3D",6,"Yes",3.38,0.10,24.00,2,"F"
859696,"05570","W0626","Koski (5570)",2-8-2009 15:00:41,2-8-2009 16:00:41,14.89,61.44,418.76,6815120.37,1451511.13,386.83,5.80,"3D",5,"Yes",3.38,0.16,28.00,2,"F"
859697,"05570","W0626","Koski (5570)",2-8-2009 15:30:47,2-8-2009 16:30:47,14.89,61.45,434.36,6815441.08,1451366.63,402.42,3.20,"3D",6,"Yes",3.38,0.40,29.00,2,"F"
859698,"05570","W0626","Koski (5570)",2-8-2009 16:00:20,2-8-2009 17:00:20,14.89,61.44,460.81,6815164.47,1451210.45,428.87,4.60,"3D",5,"Yes",3.40,0.18,27.00,2,"F"
859699,"05570","W0626","Koski (5570)",2-8-2009 16:30:53,2-8-2009 17:30:53,14.88,61.44,466.04,6814980.64,1451101.82,434.10,3.40,"3D",6,"Yes",3.38,0.18,27.00,2,"F"
859700,"05570","W0626","Koski (5570)",2-8-2009 17:01:12,2-8-2009 18:01:12,14.88,61.44,453.59,6814828.01,1451084.18,421.65,2.80,"3D",6,"Yes",3.38,0.24,26.00,2,"F"
859701,"05570","W0626","Koski (5570)",2-8-2009 17:30:55,2-8-2009 18:30:55,14.89,61.44,459.20,6815031.77,1451185.99,427.26,2.40,"3D",5,"Yes",3.38,0.18,24.00,2,"F"
859702,"05570","W0626","Koski (5570)",2-8-2009 18:00:54,2-8-2009 19:00:54,14.88,61.44,457.39,6815138.79,1450954.29,425.44,3.20,"3D",5,"Yes",3.36,0.20,25.00,2,"F"
859703,"05570","W0626","Koski (5570)",2-8-2009 18:31:18,2-8-2009 19:31:18,14.88,61.44,457.81,6815124.26,1450744.03,425.85,2.20,"3D",6,"Yes",3.36,0.26,26.00,2,"F"
859704,"05570","W0626","Koski (5570)",2-8-2009 19:00:55,2-8-2009 20:00:55,14.87,61.44,460.73,6815101.62,1450340.39,428.75,3.20,"3D",5,"Yes",3.38,0.24,23.00,2,"F"
859705,"05570","W0626","Koski (5570)",2-8-2009 19:30:52,2-8-2009 20:30:52,14.87,61.45,458.60,6815427.76,1450635.56,426.63,3.20,"3D",5,"Yes",3.36,0.24,21.00,2,"F"
859706,"05570","W0626","Koski (5570)",2-8-2009 20:00:54,2-8-2009 21:00:54,14.88,61.45,473.03,6815641.33,1450673.28,441.05,3.80,"3D",6,"Yes",3.36,0.30,22.00,2,"F"
859707,"05570","W0626","Koski (5570)",2-8-2009 20:30:38,2-8-2009 21:30:38,14.88,61.45,452.77,6815603.63,1450794.19,420.80,2.80,"3D",5,"Yes",3.38,0.28,23.00,2,"F"
859708,"05570","W0626","Koski (5570)",2-8-2009 21:00:27,2-8-2009 22:00:27,14.88,61.45,458.12,6815572.34,1450979.89,426.16,2.00,"3D",5,"Yes",3.38,0.12,21.00,2,"F"
859709,"05570","W0626","Koski (5570)",2-8-2009 21:30:26,2-8-2009 22:30:26,14.88,61.45,459.07,6815574.75,1450981.40,427.11,5.40,"3D",6,"Yes",3.38,0.10,18.00,2,"F"
859710,"05570","W0626","Koski (5570)",2-8-2009 22:00:19,2-8-2009 23:00:19,14.88,61.45,468.24,6815576.76,1450979.69,436.28,3.40,"3D",5,"Yes",3.38,0.10,17.00,2,"F"
859711,"05570","W0626","Koski (5570)",2-8-2009 22:30:47,2-8-2009 23:30:47,14.88,61.45,461.34,6815572.69,1450980.60,429.38,1.80,"3D",8,"Yes",3.38,0.08,17.00,2,"F"
859712,"05570","W0626","Koski (5570)",2-8-2009 23:00:18,3-8-2009 0:00:18,14.88,61.45,465.75,6815585.44,1450985.28,433.79,3.00,"3D",7,"Yes",3.40,0.10,20.00,2,"F"
859715,"05570","W0626","Koski (5570)",3-8-2009 0:30:36,3-8-2009 1:30:36,14.88,61.45,460.73,6815567.41,1450988.71,428.77,2.00,"3D",5,"Yes",3.38,0.10,21.00,2,"F"
859716,"05570","W0626","Koski (5570)",3-8-2009 1:01:43,3-8-2009 2:01:43,14.88,61.45,465.60,6815566.90,1450983.81,433.64,1.60,"3D",6,"Yes",3.36,0.10,21.00,2,"F"
859717,"05570","W0626","Koski (5570)",3-8-2009 1:18:06,3-8-2009 2:18:06,14.88,61.45,463.71,6815564.24,1450974.04,431.75,4.80,"2D",3,"No",3.34,0.14,24.00,2,"F"
859718,"05570","W0626","Koski (5570)",3-8-2009 1:21:43,3-8-2009 2:21:43,14.88,61.45,463.28,6815581.60,1450985.68,431.32,5.20,"2D",3,"No",3.34,0.16,25.00,2,"F"
859719,"05570","W0626","Koski (5570)",3-8-2009 1:25:50,3-8-2009 2:25:50,14.88,61.45,462.51,6815570.52,1450981.99,430.55,4.40,"3D",4,"Yes",3.36,0.18,25.00,2,"F"
859720,"05570","W0626","Koski (5570)",3-8-2009 1:31:14,3-8-2009 2:31:14,14.88,61.45,458.32,6815559.34,1450983.89,426.36,5.20,"3D",4,"Yes",3.36,0.18,25.00,2,"F"
859721,"05570","W0626","Koski (5570)",3-8-2009 2:01:13,3-8-2009 3:01:13,14.88,61.45,460.83,6815567.50,1450970.03,428.87,2.60,"3D",5,"Yes",3.36,0.24,26.00,2,"F"
859722,"05570","W0626","Koski (5570)",3-8-2009 2:31:03,3-8-2009 3:31:03,14.88,61.45,445.17,6815577.43,1450971.38,413.21,2.80,"3D",5,"Yes",3.38,0.32,27.00,2,"F"
859723,"05570","W0626","Koski (5570)",3-8-2009 3:01:17,3-8-2009 4:01:17,14.88,61.45,453.60,6815574.40,1450976.82,421.64,3.20,"3D",4,"Yes",3.36,0.64,30.00,2,"F"
859724,"05570","W0626","Koski (5570)",3-8-2009 3:30:24,3-8-2009 4:30:24,14.88,61.45,462.01,6815598.58,1450985.90,430.05,3.60,"3D",4,"Yes",3.38,0.10,22.00,2,"F"
859725,"05570","W0626","Koski (5570)",3-8-2009 4:00:54,3-8-2009 5:00:54,14.88,61.45,466.23,6815651.11,1451013.99,434.27,3.20,"3D",4,"Yes",3.38,0.14,22.00,2,"F"
859726,"05570","W0626","Koski (5570)",3-8-2009 4:31:33,3-8-2009 5:31:33,14.88,61.45,463.70,6815707.05,1450937.89,431.74,3.60,"3D",4,"No",3.36,0.16,21.00,2,"F"
859727,"05570","W0626","Koski (5570)",3-8-2009 5:01:17,3-8-2009 6:01:17,14.88,61.45,464.06,6815637.78,1450907.13,432.10,3.20,"2D",3,"No",3.36,0.24,22.00,2,"F"
859728,"05570","W0626","Koski (5570)",3-8-2009 5:31:22,3-8-2009 6:31:22,14.88,61.45,462.99,6815559.78,1451087.23,431.04,2.40,"3D",6,"Yes",3.36,0.28,23.00,2,"F"
859729,"05570","W0626","Koski (5570)",3-8-2009 6:00:47,3-8-2009 7:00:47,14.89,61.45,462.54,6815565.79,1451313.03,430.60,9.80,"3D",5,"Yes",3.36,0.22,22.00,2,"F"
859730,"05570","W0626","Koski (5570)",3-8-2009 6:30:29,3-8-2009 7:30:29,14.89,61.44,432.79,6815326.41,1451393.37,400.85,2.80,"3D",6,"Yes",3.36,0.28,23.00,2,"F"
859731,"05570","W0626","Koski (5570)",3-8-2009 7:00:24,3-8-2009 8:00:24,14.89,61.44,434.93,6814849.69,1451686.85,403.02,3.60,"3D",5,"Yes",3.38,0.12,20.00,2,"F"
859732,"05570","W0626","Koski (5570)",3-8-2009 7:30:24,3-8-2009 8:30:24,14.89,61.44,439.88,6814807.59,1451652.91,407.97,4.60,"3D",5,"Yes",3.38,0.16,22.00,2,"F"
859733,"05570","W0626","Koski (5570)",3-8-2009 8:00:48,3-8-2009 9:00:48,14.90,61.44,433.46,6814332.11,1451942.61,401.57,5.00,"3D",5,"Yes",3.38,0.12,21.00,2,"F"
859734,"05570","W0626","Koski (5570)",3-8-2009 8:31:21,3-8-2009 9:31:21,14.90,61.44,433.49,6814323.79,1451935.35,401.60,3.00,"2D",3,"No",3.36,0.10,22.00,2,"F"
859735,"05570","W0626","Koski (5570)",3-8-2009 9:02:22,3-8-2009 10:02:22,14.90,61.43,433.30,6813918.92,1452043.49,401.42,3.60,"2D",3,"No",3.34,0.12,22.00,2,"F"
859736,"05570","W0626","Koski (5570)",3-8-2009 9:31:39,3-8-2009 10:31:39,14.90,61.43,423.23,6813724.65,1452153.29,391.36,5.40,"3D",4,"No",3.36,0.14,27.00,2,"F"
859737,"05570","W0626","Koski (5570)",3-8-2009 10:01:39,3-8-2009 11:01:39,14.90,61.43,419.67,6813809.90,1452210.22,387.80,5.60,"3D",4,"No",3.36,0.18,28.00,2,"F"
859738,"05570","W0626","Koski (5570)",3-8-2009 10:31:13,3-8-2009 11:31:13,14.91,61.44,411.43,6814465.00,1452524.55,379.56,2.20,"2D",4,"No",3.38,0.22,29.00,2,"F"
859739,"05570","W0626","Koski (5570)",3-8-2009 11:00:37,3-8-2009 12:00:37,14.91,61.44,376.03,6814650.36,1452446.37,344.16,3.40,"3D",5,"Yes",3.38,0.98,34.00,2,"F"
859740,"05570","W0626","Koski (5570)",3-8-2009 11:31:12,3-8-2009 12:31:12,14.91,61.44,391.11,6814942.45,1452316.62,359.22,5.80,"3D",5,"Yes",3.38,0.34,29.00,2,"F"
859741,"05570","W0626","Koski (5570)",3-8-2009 12:01:28,3-8-2009 13:01:28,14.91,61.44,395.92,6814950.36,1452314.86,364.03,2.60,"3D",6,"Yes",3.36,0.10,25.00,2,"F"
859744,"05570","W0626","Koski (5570)",3-8-2009 13:31:30,3-8-2009 14:31:30,14.91,61.44,396.68,6814913.10,1452336.65,364.80,4.40,"3D",5,"Yes",3.38,0.08,26.00,2,"F"
859745,"05570","W0626","Koski (5570)",3-8-2009 14:00:41,3-8-2009 15:00:41,14.91,61.44,388.70,6814859.13,1452306.62,356.82,4.40,"3D",5,"Yes",3.38,0.10,27.00,2,"F"
859746,"05570","W0626","Koski (5570)",3-8-2009 14:30:38,3-8-2009 15:30:38,14.90,61.44,417.28,6814837.55,1451884.38,385.38,3.60,"3D",5,"Yes",3.40,0.12,27.00,2,"F"
859747,"05570","W0626","Koski (5570)",3-8-2009 15:00:54,3-8-2009 16:00:54,14.89,61.44,425.73,6814697.09,1451689.56,393.82,5.00,"3D",5,"Yes",3.38,0.12,30.00,2,"F"
859748,"05570","W0626","Koski (5570)",3-8-2009 15:30:38,3-8-2009 16:30:38,14.89,61.44,424.89,6814673.41,1451699.36,392.98,5.80,"3D",5,"Yes",3.40,0.12,30.00,2,"F"
859749,"05570","W0626","Koski (5570)",3-8-2009 16:00:48,3-8-2009 17:00:48,14.89,61.44,465.60,6814619.64,1451689.12,433.69,2.20,"3D",6,"Yes",3.40,0.12,29.00,2,"F"
859750,"05570","W0626","Koski (5570)",3-8-2009 16:30:28,3-8-2009 17:30:28,14.89,61.44,455.49,6814526.70,1451435.79,423.57,4.40,"3D",5,"Yes",3.40,0.10,27.00,2,"F"
859751,"05570","W0626","Koski (5570)",3-8-2009 17:00:14,3-8-2009 18:00:14,14.88,61.44,449.72,6814612.34,1451156.72,417.79,2.80,"3D",6,"Yes",3.38,0.12,25.00,2,"F"
859752,"05570","W0626","Koski (5570)",3-8-2009 17:30:52,3-8-2009 18:30:52,14.88,61.44,422.24,6814459.48,1450890.73,390.29,2.40,"3D",5,"Yes",3.38,0.12,25.00,2,"F"
859753,"05570","W0626","Koski (5570)",3-8-2009 18:00:54,3-8-2009 19:00:54,14.88,61.44,421.49,6814414.87,1450739.58,389.54,3.00,"3D",6,"Yes",3.38,0.14,25.00,2,"F"
859754,"05570","W0626","Koski (5570)",3-8-2009 18:30:17,3-8-2009 19:30:17,14.87,61.44,431.32,6814864.88,1450483.63,399.35,3.60,"3D",5,"Yes",3.40,0.12,24.00,2,"F"
859755,"05570","W0626","Koski (5570)",3-8-2009 19:01:22,3-8-2009 20:01:22,14.87,61.44,454.70,6815058.10,1450355.27,422.72,6.80,"3D",4,"No",3.36,0.12,23.00,2,"F"
859756,"05570","W0626","Koski (5570)",3-8-2009 19:31:52,3-8-2009 20:31:52,14.87,61.44,457.83,6815308.80,1450565.61,425.85,2.80,"3D",7,"Yes",3.34,0.12,22.00,2,"F"
859757,"05570","W0626","Koski (5570)",3-8-2009 20:00:08,3-8-2009 21:00:08,14.87,61.45,475.00,6815649.34,1450591.96,443.02,3.60,"3D",5,"Yes",3.38,0.12,22.00,2,"F"
859758,"05570","W0626","Koski (5570)",3-8-2009 20:30:22,3-8-2009 21:30:22,14.88,61.45,464.89,6815726.50,1450741.16,432.92,2.20,"3D",5,"Yes",3.38,0.14,23.00,2,"F"
859759,"05570","W0626","Koski (5570)",3-8-2009 21:01:54,3-8-2009 22:01:54,14.88,61.45,447.90,6815688.56,1450749.46,415.93,2.00,"3D",6,"Yes",3.36,0.12,22.00,2,"F"
859760,"05570","W0626","Koski (5570)",3-8-2009 21:30:57,3-8-2009 22:30:57,14.88,61.45,488.75,6815691.11,1450733.48,456.78,2.60,"3D",6,"Yes",3.36,0.12,23.00,2,"F"
859761,"05570","W0626","Koski (5570)",3-8-2009 22:00:47,3-8-2009 23:00:47,14.88,61.45,488.26,6815696.07,1450743.07,456.29,3.80,"3D",6,"Yes",3.38,0.12,24.00,2,"F"
859762,"05570","W0626","Koski (5570)",3-8-2009 22:31:18,3-8-2009 23:31:18,14.88,61.45,477.00,6815698.14,1450728.41,445.03,2.80,"3D",6,"Yes",3.36,0.10,21.00,2,"F"
859763,"05570","W0626","Koski (5570)",3-8-2009 23:01:02,4-8-2009 0:01:02,14.88,61.45,458.71,6815673.07,1450734.90,426.74,5.80,"3D",5,"Yes",3.38,0.08,19.00,2,"F"
859764,"05570","W0626","Koski (5570)",3-8-2009 23:30:56,4-8-2009 0:30:56,14.88,61.45,455.27,6815687.77,1450734.83,423.30,7.80,"3D",5,"Yes",3.38,0.08,18.00,2,"F"
859765,"05570","W0626","Koski (5570)",4-8-2009 0:00:35,4-8-2009 1:00:35,14.88,61.45,464.62,6815693.52,1450740.26,432.65,2.40,"3D",6,"Yes",3.38,0.08,18.00,2,"F"
859766,"05570","W0626","Koski (5570)",4-8-2009 0:30:41,4-8-2009 1:30:41,14.88,61.45,476.34,6815678.19,1450745.34,444.37,1.80,"3D",5,"Yes",3.38,0.08,19.00,2,"F"
859767,"05570","W0626","Koski (5570)",4-8-2009 1:00:15,4-8-2009 2:00:15,14.88,61.45,460.95,6815683.54,1450739.29,428.98,1.60,"3D",5,"Yes",3.40,0.06,18.00,2,"F"
859768,"05570","W0626","Koski (5570)",4-8-2009 1:30:53,4-8-2009 2:30:53,14.88,61.45,462.83,6815680.05,1450742.33,430.86,2.80,"3D",6,"Yes",3.40,0.06,19.00,2,"F"
859769,"05570","W0626","Koski (5570)",4-8-2009 2:00:26,4-8-2009 3:00:26,14.88,61.45,476.37,6815686.50,1450745.33,444.40,2.40,"3D",6,"Yes",3.40,0.06,19.00,2,"F"
859770,"05570","W0626","Koski (5570)",4-8-2009 2:30:25,4-8-2009 3:30:25,14.88,61.45,461.94,6815756.88,1450752.19,429.97,2.20,"3D",5,"Yes",3.40,0.06,19.00,2,"F"
859771,"05570","W0626","Koski (5570)",4-8-2009 3:00:20,4-8-2009 4:00:20,14.87,61.45,475.90,6815975.98,1450611.74,443.92,4.60,"3D",4,"Yes",3.38,0.10,20.00,2,"F"
859772,"05570","W0626","Koski (5570)",4-8-2009 3:30:39,4-8-2009 4:30:39,14.87,61.45,460.53,6816002.58,1450579.82,428.55,1.80,"3D",6,"Yes",3.36,0.12,22.00,2,"F"
859773,"05570","W0626","Koski (5570)",4-8-2009 4:00:43,4-8-2009 5:00:43,14.87,61.45,519.56,6815809.52,1450198.34,487.56,3.00,"3D",5,"Yes",3.36,0.12,21.00,2,"F"
859774,"05570","W0626","Koski (5570)",4-8-2009 4:30:41,4-8-2009 5:30:41,14.86,61.44,526.21,6815349.19,1449927.41,494.20,2.40,"3D",5,"Yes",3.36,0.12,21.00,2,"F"
859775,"05570","W0626","Koski (5570)",4-8-2009 5:00:31,4-8-2009 6:00:31,14.86,61.44,528.16,6815270.58,1449761.25,496.15,4.80,"3D",5,"Yes",3.38,0.18,23.00,2,"F"
859776,"05570","W0626","Koski (5570)",4-8-2009 5:30:30,4-8-2009 6:30:30,14.86,61.44,507.66,6815126.68,1449873.46,475.65,3.60,"3D",5,"Yes",3.38,0.12,22.00,2,"F"
859777,"05570","W0626","Koski (5570)",4-8-2009 6:00:18,4-8-2009 7:00:18,14.86,61.45,525.90,6815402.51,1449751.75,493.88,3.40,"3D",5,"Yes",3.38,0.12,21.00,2,"F"
859778,"05570","W0626","Koski (5570)",4-8-2009 6:30:43,4-8-2009 7:30:43,14.86,61.45,555.30,6815633.25,1449738.88,523.28,4.40,"3D",5,"Yes",3.38,0.10,21.00,2,"F"
859779,"05570","W0626","Koski (5570)",4-8-2009 7:00:39,4-8-2009 8:00:39,14.86,61.45,546.71,6815636.63,1449728.36,514.69,2.20,"3D",7,"Yes",3.38,0.08,20.00,2,"F"
859780,"05570","W0626","Koski (5570)",4-8-2009 7:30:12,4-8-2009 8:30:12,14.86,61.45,561.79,6815650.88,1449720.63,529.77,4.60,"3D",5,"Yes",3.40,0.08,21.00,2,"F"
859781,"05570","W0626","Koski (5570)",4-8-2009 8:00:31,4-8-2009 9:00:31,14.86,61.45,566.24,6815661.46,1449724.77,534.22,4.40,"3D",5,"Yes",3.40,0.06,20.00,2,"F"
859782,"05570","W0626","Koski (5570)",4-8-2009 8:30:48,4-8-2009 9:30:48,14.86,61.45,562.77,6815556.30,1449625.38,530.75,3.60,"3D",5,"Yes",3.38,0.08,20.00,2,"F"
859783,"05570","W0626","Koski (5570)",4-8-2009 9:01:13,4-8-2009 10:01:13,14.86,61.44,534.52,6815317.35,1449915.33,502.51,4.00,"3D",5,"Yes",3.36,0.10,22.00,2,"F"
859784,"05570","W0626","Koski (5570)",4-8-2009 9:32:11,4-8-2009 10:32:11,14.85,61.45,542.19,6815559.18,1449580.96,510.16,2.60,"3D",5,"Yes",3.34,0.12,22.00,2,"F"
859785,"05570","W0626","Koski (5570)",4-8-2009 10:02:09,4-8-2009 11:02:09,14.84,61.45,555.37,6815442.90,1448864.17,523.31,19.80,"3D",5,"No",3.34,0.10,20.00,2,"F"
859786,"05570","W0626","Koski (5570)",4-8-2009 10:30:23,4-8-2009 11:30:23,14.84,61.44,537.13,6815339.89,1448900.08,505.07,4.20,"3D",5,"Yes",3.38,0.12,25.00,2,"F"
859787,"05570","W0626","Koski (5570)",4-8-2009 11:00:46,4-8-2009 12:00:46,14.84,61.45,553.67,6815558.23,1448918.99,521.61,3.00,"3D",5,"Yes",3.38,0.16,27.00,2,"F"
859788,"05570","W0626","Koski (5570)",4-8-2009 11:30:47,4-8-2009 12:30:47,14.84,61.45,554.25,6815721.12,1448869.06,522.19,2.60,"3D",5,"Yes",3.38,0.18,29.00,2,"F"
859789,"05570","W0626","Koski (5570)",4-8-2009 12:00:47,4-8-2009 13:00:47,14.84,61.45,556.04,6815765.90,1448872.69,523.98,4.80,"3D",6,"Yes",3.38,0.12,28.00,2,"F"
859790,"05570","W0626","Koski (5570)",4-8-2009 12:30:55,4-8-2009 13:30:55,14.84,61.45,558.73,6815780.06,1448855.11,526.67,6.40,"3D",5,"Yes",3.38,0.14,28.00,2,"F"
859791,"05570","W0626","Koski (5570)",4-8-2009 13:00:46,4-8-2009 14:00:46,14.84,61.45,546.15,6815928.78,1448853.16,514.08,4.60,"3D",5,"Yes",3.38,0.18,30.00,2,"F"
859792,"05570","W0626","Koski (5570)",4-8-2009 13:30:48,4-8-2009 14:30:48,14.85,61.45,569.45,6816103.06,1449174.83,537.40,4.00,"3D",5,"Yes",3.38,0.40,33.00,2,"F"
859793,"05570","W0626","Koski (5570)",4-8-2009 14:00:42,4-8-2009 15:00:42,14.85,61.45,567.31,6816284.80,1449325.11,535.26,2.40,"3D",6,"Yes",3.38,0.20,31.00,2,"F"
859794,"05570","W0626","Koski (5570)",4-8-2009 14:30:41,4-8-2009 15:30:41,14.85,61.45,560.88,6816457.29,1449359.44,528.83,8.60,"3D",5,"Yes",3.38,0.14,30.00,2,"F"
859795,"05570","W0626","Koski (5570)",4-8-2009 15:00:54,4-8-2009 16:00:54,14.85,61.46,530.77,6816702.01,1449293.26,498.72,4.80,"3D",6,"Yes",3.38,0.24,29.00,2,"F"
859796,"05570","W0626","Koski (5570)",4-8-2009 15:30:48,4-8-2009 16:30:48,14.85,61.46,535.71,6816763.38,1449343.17,503.66,3.40,"3D",5,"Yes",3.38,0.14,29.00,2,"F"
859797,"05570","W0626","Koski (5570)",4-8-2009 16:00:48,4-8-2009 17:00:48,14.85,61.46,558.02,6817010.36,1449259.47,525.96,3.00,"3D",5,"Yes",3.38,0.12,28.00,2,"F"
859798,"05570","W0626","Koski (5570)",4-8-2009 16:31:24,4-8-2009 17:31:24,14.85,61.46,553.73,6817371.11,1449468.00,521.68,4.60,"3D",5,"Yes",3.38,0.12,27.00,2,"F"
859799,"05570","W0626","Koski (5570)",4-8-2009 17:01:08,4-8-2009 18:01:08,14.85,61.46,538.91,6817436.18,1449461.13,506.86,5.20,"3D",5,"Yes",3.38,0.10,25.00,2,"F"
859800,"05570","W0626","Koski (5570)",4-8-2009 17:31:10,4-8-2009 18:31:10,14.85,61.46,532.24,6817548.05,1449521.95,500.19,2.40,"3D",6,"Yes",3.36,0.10,25.00,2,"F"
859801,"05570","W0626","Koski (5570)",4-8-2009 18:00:31,4-8-2009 19:00:31,14.84,61.46,503.29,6817580.12,1448965.73,471.21,3.00,"3D",5,"Yes",3.38,0.10,25.00,2,"F"
859802,"05570","W0626","Koski (5570)",4-8-2009 18:30:45,4-8-2009 19:30:45,14.84,61.47,476.19,6818198.98,1448721.16,444.10,3.40,"3D",5,"Yes",3.38,0.10,24.00,2,"F"
859803,"05570","W0626","Koski (5570)",4-8-2009 19:00:58,4-8-2009 20:00:58,14.84,61.47,469.87,6818727.13,1448775.34,437.77,7.20,"3D",5,"Yes",3.38,0.10,24.00,2,"F"
859804,"05570","W0626","Koski (5570)",4-8-2009 19:30:20,4-8-2009 20:30:20,14.84,61.48,501.21,6819069.58,1448771.33,469.11,3.80,"3D",5,"Yes",3.38,0.10,24.00,2,"F"
859805,"05570","W0626","Koski (5570)",4-8-2009 20:00:41,4-8-2009 21:00:41,14.84,61.48,495.58,6819069.38,1448777.18,463.48,3.00,"3D",6,"Yes",3.38,0.12,24.00,2,"F"
859806,"05570","W0626","Koski (5570)",4-8-2009 20:30:28,4-8-2009 21:30:28,14.84,61.48,498.02,6819052.17,1448787.13,465.92,3.20,"3D",5,"Yes",3.38,0.12,24.00,2,"F"
859807,"05570","W0626","Koski (5570)",4-8-2009 21:00:54,4-8-2009 22:00:54,14.84,61.48,495.31,6818997.76,1448838.32,463.21,2.80,"3D",7,"Yes",3.36,0.10,22.00,2,"F"
859808,"05570","W0626","Koski (5570)",4-8-2009 21:31:02,4-8-2009 22:31:02,14.84,61.48,536.72,6819015.74,1448841.68,504.62,5.00,"3D",5,"Yes",3.36,0.08,21.00,2,"F"
859809,"05570","W0626","Koski (5570)",4-8-2009 22:00:48,4-8-2009 23:00:48,14.84,61.48,525.73,6819008.81,1448837.20,493.63,3.00,"3D",7,"Yes",3.38,0.08,20.00,2,"F"
859810,"05570","W0626","Koski (5570)",4-8-2009 22:30:25,4-8-2009 23:30:25,14.84,61.48,514.13,6819007.06,1448841.36,482.03,3.00,"3D",6,"Yes",3.40,0.08,20.00,2,"F"
859811,"05570","W0626","Koski (5570)",4-8-2009 23:00:41,5-8-2009 0:00:41,14.84,61.48,521.76,6819011.96,1448835.37,489.66,4.60,"3D",5,"Yes",3.38,0.08,21.00,2,"F"
859812,"05570","W0626","Koski (5570)",4-8-2009 23:30:32,5-8-2009 0:30:32,14.84,61.48,537.90,6819007.31,1448840.48,505.80,3.60,"3D",5,"Yes",3.40,0.06,19.00,2,"F"
859813,"05570","W0626","Koski (5570)",5-8-2009 0:00:40,5-8-2009 1:00:40,14.84,61.48,530.03,6819011.32,1448840.39,497.93,3.60,"3D",5,"Yes",3.40,0.06,19.00,2,"F"
859814,"05570","W0626","Koski (5570)",5-8-2009 0:31:57,5-8-2009 1:31:57,14.84,61.48,527.63,6819060.25,1448805.10,495.53,13.60,"2D",2,"No",3.36,0.08,24.00,2,"F"
859815,"05570","W0626","Koski (5570)",5-8-2009 1:01:12,5-8-2009 2:01:12,14.84,61.48,529.16,6819015.06,1448838.31,497.06,2.40,"3D",6,"Yes",3.38,0.08,23.00,2,"F"
859816,"05570","W0626","Koski (5570)",5-8-2009 1:32:00,5-8-2009 2:32:00,14.84,61.48,526.04,6819012.31,1448845.30,493.94,3.80,"3D",5,"Yes",3.38,0.08,21.00,2,"F"
859817,"05570","W0626","Koski (5570)",5-8-2009 2:01:00,5-8-2009 3:01:00,14.84,61.48,529.89,6819009.41,1448846.17,497.79,2.40,"3D",6,"Yes",3.38,0.06,21.00,2,"F"
859818,"05570","W0626","Koski (5570)",5-8-2009 2:30:44,5-8-2009 3:30:44,14.84,61.48,536.90,6819029.96,1448849.35,504.80,1.80,"3D",6,"Yes",3.40,0.06,21.00,2,"F"
859819,"05570","W0626","Koski (5570)",5-8-2009 3:00:40,5-8-2009 4:00:40,14.84,61.48,504.35,6819073.73,1448808.29,472.25,4.80,"3D",4,"Yes",3.40,0.08,21.00,2,"F"
859820,"05570","W0626","Koski (5570)",5-8-2009 3:30:41,5-8-2009 4:30:41,14.84,61.48,501.87,6819090.84,1448809.74,469.77,2.40,"3D",5,"Yes",3.38,0.08,22.00,2,"F"
859821,"05570","W0626","Koski (5570)",5-8-2009 4:01:42,5-8-2009 5:01:42,14.84,61.48,498.74,6818963.37,1449038.01,466.65,3.20,"3D",4,"Yes",3.36,0.10,22.00,2,"F"
859822,"05570","W0626","Koski (5570)",5-8-2009 4:31:10,5-8-2009 5:31:10,14.85,61.47,450.24,6818703.05,1449308.59,418.17,3.20,"3D",4,"Yes",3.36,0.12,22.00,2,"F"
859823,"05570","W0626","Koski (5570)",5-8-2009 5:00:53,5-8-2009 6:00:53,14.84,61.47,461.72,6818056.66,1448675.18,429.63,5.00,"3D",5,"Yes",3.36,0.10,21.00,2,"F"
859824,"05570","W0626","Koski (5570)",5-8-2009 5:30:09,5-8-2009 6:30:09,14.82,61.47,439.31,6818269.58,1447974.11,407.18,4.00,"3D",5,"Yes",3.38,0.12,22.00,2,"F"
